id,user_id,family_id,member_id,scheme_id,sent_approve,scheme_alooted_date,zone,district_id,block_code,ward_village_code,othersubscheme,scheme_comment,otherdepartment,otherscheme,scheme_department_id,sch_cat_dep_rel_id,newdepart_id,newschm_id,reject_status,approved_by_district_user_id,rejected_by_district_user_id,sention_remarks,sention_status,sanction_date,noscheme,transfer_from_dep,transfer_from_scheme,transfer_from_dist,loan_amount,incomeIncreaseUpto,radiobuttonStatus,member_scheme_active
2997,61,5IMH0771,ZRIA3524,1,0,10/09/2021,Z162,12,,,\N,Shop lon ,,,\N,1,21,1,1,\N,407,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
2998,61,2IVM6746,RYNL2388,1,0,10/09/2021,Z162,12,,,\N,Shop lon,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
2999,61,3WBD3434,SPLJ1356,1,1,10/09/2021,Z162,12,,,\N,Shop lon,,,\N,1,21,1,0,407,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3000,61,2YBE4366,ZACM4019,1,0,10/09/2021,Z162,12,,,\N,Shop lon,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3001,61,3LRP1884,CELJ7391,1,1,10/09/2021,Z162,12,,,\N,Shop lon,,,\N,1,21,1,0,407,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3002,61,3KSJ0158,QRGX8729,1,0,10/09/2021,Z162,12,,,\N,Shop lon,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3003,136,3JWJ9422,HNZR0186,50,0,10/09/2021,Z215,16,,,\N,लघु वित योजना,,,\N,15,2,6,1,389,389,\N,0,\N,0,9,24,\N,\N,\N,\N,1
3004,61,4LNH4191,ZGCS3384,1,0,10/09/2021,Z162,12,,,\N,पशुपालन विभाग में,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3005,136,1VOK6357,FCKC1262,50,0,10/09/2021,Z215,16,,,\N,महिला समद्भी  ऋण योजना,,,\N,15,2,6,1,389,389,\N,0,\N,0,9,24,\N,\N,\N,\N,1
3006,136,1VOK6357,MMXV9340,17,0,10/09/2021,Z215,16,,,\N,पशु पालन,,,\N,4,2,51,1,\N,369,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3007,136,7RUA6706,VWGW3048,19,0,10/09/2021,Z215,16,,,\N,योजना के तहत वितीय सहायता,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3008,136,7RUA6706,UYWA3521,19,0,10/09/2021,Z215,16,,,\N,योजना के तहत वितीय सहायता,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3009,166,2PTV0971,KTWM9522,85,1,10/09/2021,Z105,8,,,\N,प्रार्थी मनरेगा में कार्य करना चाहती है,,,\N,25,1,43,0,98,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3010,166,4FTY7857,TNXY7839,13,0,10/09/2021,Z105,8,,,\N,प्रार्थी कपड़े की दुकान खोलने हेतु लोन लेना चाहती है,,,\N,4,2,6,1,\N,10,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3011,166,1OYW4131,ZDRA4439,5,0,10/09/2021,Z105,8,,,\N,प्रार्थी की आयु अधिक होने के कारण कार्य करने में असमर्थ है तथा वृद्धावस्था पेंशन आजीविका चला रही है तथा मकान बनाना चाहती है,??????? ????? ?????,,\N,2,21,2,1,417,417,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3012,293,8EVS3477,FXJT0593,26,0,10/09/2021,Z004,1,,,\N,LOAN FOR LABORATORY OPENING,,,\N,29,5,16,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3013,195,2FMR7640,RNYI2673,9,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,3,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3014,195,2ZFE9391,RDYT0796,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3015,195,8VCE0242,FVJW5469,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3016,195,9BTE3436,DVQG1872,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3017,195,3MNM3006,PVXR1400,12,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,4,9,24,1,\N,27,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3018,195,9JDQ0865,KKYW7413,19,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,5,4,12,1,241,241,\N,0,\N,0,\N,12,\N,\N,\N,\N,1
3019,195,9LCI1461,VZYV8050,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3020,195,9LMX7368,HDCV2209,4,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,2,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3021,195,1IMX4470,DGGW4274,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,249,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3022,195,3JIS1207,GJCB0316,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3023,195,3SWF9252,QTRP7265,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3024,195,4EPX2657,UQRA9294,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3025,195,4OKD5207,HSCG4687,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3026,136,7ORO1977,GDTZ6248,17,0,10/09/2021,Z215,16,,,\N,पशु पालन,,,\N,4,11,29,0,\N,\N,\N,0,\N,0,2,51,\N,\N,\N,\N,1
3027,195,4VFU5256,WZPZ1964,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3028,195,5QAW5542,ZAWH4375,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3029,195,6NTS9528,LWZE7304,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3030,195,6WPU2206,QCKF4894,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3031,195,6WPU2206,ZBHC2997,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3032,195,7TTY2170,QWZK8456,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3033,195,2URM4868,GTQU6595,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3034,195,4PFI1899,KBIE8188,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3035,195,4TPZ4979,NDIY9405,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3036,195,4TPZ4979,JSIH6042,1,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,1,21,1,1,\N,415,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3037,195,9ZNH0379,DIIE2735,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,249,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3038,195,9ZNH0379,EOKT5111,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,0,249,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3039,195,5PKK2748,MNCR8633,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3040,195,5QBB2586,GTZM8246,86,1,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,26,16,38,0,186,\N,\N,1,22/11/2021 18:36,0,\N,\N,\N,\N,\N,5,1
3041,195,5QBB2586,MHAQ5082,86,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,26,16,38,1,186,186,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3042,195,6AQG6152,QLPH6507,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3043,195,6HNL1859,ZOMM7044,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3044,195,6PRH3523,HEND3048,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3045,195,6UCI7322,DDDV7302,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,249,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3046,195,6VXN3653,NTVH8254,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3047,195,7QHB5677,PWUU3368,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3048,195,7SSF7653,FJOO1262,25,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,8,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3049,195,7WZU1006,NQGQ9622,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3050,195,8PRV6399,RHGA6463,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,249,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3051,195,8SZY1593,VVQV5186,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3052,195,8YCF8846,YSTX6544,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3053,195,9JSC7482,NFJG9681,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3054,195,9NAG1102,ESWZ6267,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3055,195,9QSL2854,NPUG4190,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3056,195,9YHZ6946,KDNV3311,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3057,195,1CVF9046,UATE6223,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3058,195,1IAP5717,HZMR3772,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3059,195,9TNP3466,FUAX9226,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3060,195,4INC2115,FTCR2086,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3061,195,9OSV1834,KIIK0732,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3062,195,9IRE8084,RVDA1848,75,1,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,33,13,33,0,208,\N,80 yrs old candidate is not eligible for saksham scheme,1,20/09/2021 15:58,0,\N,\N,\N,\N,\N,2,1
3063,195,1NGX6199,PAAY0768,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3064,195,6IJW0666,DQDD8359,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3065,195,6NUY9546,PZUL1094,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3066,195,7OWP3548,DPOC7236,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,249,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3067,136,7CKF2542,GNQY1131,17,0,10/09/2021,Z215,16,,,\N,पशु पालन,,,\N,4,4,12,0,\N,,\N,0,\N,0,9,24,\N,\N,\N,\N,1
3068,195,8DDM1240,GANL7155,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3069,195,8HXM6452,NNNB2437,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3070,136,7CKF2542,HUDO9784,17,0,10/09/2021,Z215,16,,,\N,पशु पालन,,,\N,4,4,12,0,\N,,\N,0,\N,0,9,24,\N,\N,\N,\N,1
3071,195,8PIO8248,RGBH7567,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3072,195,8KKE5635,QGMT1397,26,0,10/09/2021,Z183,14,,,\N,due to old age not intrested any work,,,\N,29,5,16,1,\N,249,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3073,311,1BEU4777,CIPP2004,2,0,10/09/2021,Z210,16,,,\N,animalhusfandre,,,\N,2,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3074,312,2FBZ9029,WFCW8296,85,1,10/09/2021,Z212,16,,,\N,nil,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3075,312,2REY7001,EKHF2882,10,0,10/09/2021,Z212,16,,,\N,nil,,,\N,2,9,24,1,\N,4,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3076,312,3BZO8788,KIHR3673,10,0,10/09/2021,Z212,16,,,\N,nil,,,\N,2,2,57,1,\N,389,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3077,312,7ETQ8442,BROP1458,2,0,10/09/2021,Z212,16,,,\N,nil,,,\N,2,21,1,1,\N,410,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3078,312,4GON4948,MWYB8422,5,0,10/09/2021,Z212,16,,,\N,kam,,,\N,2,21,2,1,\N,410,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3079,312,6HGE1312,BOXE2325,85,1,10/09/2021,Z212,16,,,\N,Kam,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3080,312,6HGE1312,CYKP8688,67,0,10/09/2021,Z212,16,,,\N,nil,,,\N,19,11,29,1,\N,140,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3081,312,5VQS7772,HCEF6470,85,1,11/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3082,312,1KYF1219,QKHF7523,90,0,11/09/2021,Z212,16,,,\N,pmegp,,,\N,42,18,41,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3083,312,5SZI9539,EIMJ4237,10,0,11/09/2021,Z212,16,,,\N,kam,,,\N,2,2,56,1,\N,389,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3084,312,4SNQ0584,JIAQ6673,36,0,11/09/2021,Z212,16,,,\N,pkvy,,,\N,13,8,21,1,\N,117,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3085,312,3ISW8515,MIYA6997,10,0,11/09/2021,Z212,16,,,\N,no eligible,,,\N,2,11,29,1,\N,379,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3086,312,9MFC3977,FQLJ1409,11,0,11/09/2021,Z212,16,,,\N,gky,,,\N,3,11,29,1,\N,379,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3087,312,9MFC3977,EXRA0803,75,0,11/09/2021,Z212,16,,,\N,saksham,,,\N,33,13,33,1,\N,128,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3088,272,2ANY8404,WMAB1148,47,0,11/09/2021,Z121,9,,,\N,Any Work Shop. or savrojgar ,,,\N,31,9,23,1,\N,20,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3089,272,3WTR2791,BVRE1319,90,0,11/09/2021,Z121,9,,,\N,Any work,,,\N,42,9,24,0,\N,\N,\N,0,\N,0,18,41,\N,\N,\N,\N,1
3090,272,3RUJ5448,GYDR1651,77,0,11/09/2021,Z121,9,,,\N,Shop or Work,,,\N,23,14,34,1,\N,200,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3091,272,4QIG1095,MMLF3839,44,0,11/09/2021,Z121,9,,,\N,Savrojgar ,,,\N,30,9,23,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3092,272,6NTP7561,TFRT9852,69,0,11/09/2021,Z121,9,,,\N,Savrojgar or Shop,,,\N,21,8,20,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3093,272,7NII2560,JHEI2868,85,0,11/09/2021,Z121,9,,,\N,Job Card,,,\N,25,13,33,0,\N,\N,\N,0,\N,0,1,43,\N,\N,\N,\N,1
3094,272,7NII2560,JHEI2868,69,0,11/09/2021,Z121,9,,,\N,Shop ,,,\N,21,8,30,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3095,272,8YDP0298,LOLQ8163,85,0,11/09/2021,Z121,9,,,\N,Job Card,,,\N,25,13,33,0,\N,\N,\N,0,\N,0,1,43,\N,\N,\N,\N,1
3096,272,8YDP0298,LOLQ8163,47,0,11/09/2021,Z121,9,,,\N,Savrojgar ,,,\N,31,9,23,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3097,272,6JFJ0391,YGWC9262,6,0,11/09/2021,Z121,9,,,\N,any work ,,,\N,3,21,2,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3098,272,5HQZ0640,KMHB0588,80,0,11/09/2021,Z121,9,,,\N,Computer Work ,,,\N,23,14,35,1,\N,200,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3099,272,5HQZ0640,DJWR1486,69,0,11/09/2021,Z121,9,,,\N,Any work   savrojgar  shop,,,\N,21,8,20,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3100,272,2OWC3691,RKPD5337,85,0,11/09/2021,Z121,9,,,\N,Make the Job Card,,,\N,25,13,33,0,\N,\N,\N,0,\N,0,1,43,\N,\N,\N,\N,1
3101,272,2OWC3691,RKPD5337,69,0,11/09/2021,Z121,9,,,\N,Any work savrojgar ,,,\N,21,8,30,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3102,312,6NBC4179,BPWC8857,3,0,11/09/2021,Z212,16,,,\N,work,,,\N,3,11,29,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
3103,312,1GIJ1265,KWTM5308,31,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,10,18,41,0,394,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3104,312,1FMT1671,GMPJ7793,11,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,3,13,33,1,\N,128,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3105,312,4OSI0073,AKWU7128,11,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,3,11,29,1,\N,379,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3106,312,4OSI0073,QCWS5079,75,0,11/09/2021,Z212,16,,,\N,saksham,,,\N,33,13,33,1,128,128,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3107,312,5ZBA0626,THDI1697,36,0,11/09/2021,Z212,16,,,\N,pkvy,,,\N,13,8,21,1,\N,117,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3108,312,5ZBA0626,DRKP1546,1,0,11/09/2021,Z212,16,,,\N,work,,,\N,1,4,12,0,\N,\N,\N,0,\N,0,21,1,\N,\N,\N,\N,1
3109,312,2GZP7723,RZBH4809,71,0,11/09/2021,Z212,16,,,\N,work,,,\N,32,8,20,1,\N,110,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3110,312,2HXQ4415,YLEN6953,5,0,11/09/2021,Z212,16,,,\N,work,,,\N,2,21,2,1,\N,410,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3111,312,8QXA2136,QTKB2270,90,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,42,18,41,0,394,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3112,312,1YVZ0349,BCEK3527,90,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,42,1,43,0,394,\N,\N,0,\N,0,18,41,\N,\N,\N,\N,1
3113,312,9XTL2273,UFSZ0288,10,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,2,11,29,1,\N,379,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3114,312,2PLW8500,DVIW2706,10,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,2,11,29,1,\N,379,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3115,312,9HFS2208,UFPU6104,85,1,11/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3116,312,4UXX2457,PSRY8468,85,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3117,312,5ESZ3144,VFXH4042,85,1,11/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3118,312,5FMS7662,YLQF7900,85,1,11/09/2021,Z212,16,,,\N,kam,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3119,312,3JXO3591,ZWHN7033,85,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3120,312,9PND4364,CLWN7217,85,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3121,312,7URW1351,GYKW9608,85,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3122,312,4NND0128,TWVT1360,85,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3123,312,7ZGR2605,TQFH0271,85,1,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,95,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3124,312,7UYS7624,MJAR2928,85,0,11/09/2021,Z212,16,,,\N,not eligible,,,\N,25,1,43,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3125,312,2OJQ8084,KPZZ4088,3,0,11/09/2021,Z212,16,,,\N,kam,,,\N,3,11,29,1,\N,379,\N,0,\N,0,21,1,\N,\N,\N,\N,1
3126,312,2OJQ8084,VHPF0438,74,1,11/09/2021,Z212,16,,,\N,kam,,,\N,32,8,20,0,453,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3127,288,9QRH4713,YMPC5829,65,0,11/09/2021,Z087,7,,,\N,loan,,,\N,18,11,28,1,\N,373,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3128,288,5BSI1170,NATM2964,65,0,11/09/2021,Z087,7,,,\N,loan,,,\N,18,11,28,1,\N,373,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3129,288,3TNG4495,EWAB0679,26,0,11/09/2021,Z087,7,,,\N,loan,,,\N,29,5,16,1,\N,67,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3130,288,2ZPC3058,CRIT9227,1,0,11/09/2021,Z087,7,,,\N,loan,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3131,288,3HXN9513,PPIR5880,1,0,11/09/2021,Z087,7,,,\N,laon,,,\N,1,21,1,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3132,312,3PYO4751,ZEXX5811,10,0,11/09/2021,Z212,16,,,\N,kam,,,\N,2,11,29,1,\N,379,\N,0,\N,0,21,3,\N,\N,\N,\N,1
3133,311,2UGJ1250,YJYN8019,19,0,11/09/2021,Z210,16,,,\N,"training lana chata h
",,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3134,311,4BDL0682,UUJZ2604,19,0,11/09/2021,Z210,16,,,\N,training lana chata h,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3135,311,4BDL0682,DAIZ5904,51,0,11/09/2021,Z210,16,,,\N,training lana,,,\N,30,9,24,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
3136,311,4CDD4320,JRKI7879,19,0,11/09/2021,Z210,16,,,\N,training,,,\N,5,4,12,0,\N,\N,\N,0,\N,0,\N,\N,\N,\N,\N,\N,1
